Timestamp,Location_Lat,Location_Long,Crowd_Density,Movement_Speed,Activity_Type,Weather_Conditions,Temperature,Sound_Level_dB,AR_System_Interaction,Fatigue_Level,Stress_Level,Queue_Time_minutes,Health_Condition,Age_Group,Nationality,Transport_Mode,Waiting_Time_for_Transport,Security_Checkpoint_Wait_Time,Emergency_Event,Incident_Type,Crowd_Morale,Pilgrim_Experience,Interaction_Frequency,Distance_Between_People_m,Event_Type,Time_Spent_at_Location_minutes,AR_Navigation_Success,Satisfaction_Rating,Perceived_Safety_Rating
2024-07-19 23:36:57,21.39904,39.803769,Low,0.37,Walking,Clear,38,85,Completed,Medium,Low,56,Fainting,18-30,Saudi,Bus,54,13,Yes,Theft,Neutral,Experienced,9,2.27,Religious Activity,64,No,3,3
2024-10-08 04:45:54,21.280194,39.842495,Medium,1.4,Prayer,Cloudy,34,87,In Progress,Low,Low,8,Normal,18-30,Pakistani,Train,110,5,No,Security Breach,Positive,First-Time,2,1.92,Medical Emergency,52,Yes,3,2
2024-08-06 11:49:50,21.244314,39.876765,High,0.52,Walking,Clear,36,72,Completed,Low,High,60,Injured,18-30,Egyptian,Walking,96,18,No,Security Breach,Neutral,Experienced,0,0.78,Medical Emergency,72,Yes,5,4
2024-03-06 17:24:39,21.206403,39.904921,Medium,1.26,Sa’i,Clear,35,66,Completed,Low,Low,57,Normal,51-70,Other,Bus,101,20,Yes,Theft,Positive,First-Time,8,1.59,Transport Delay,83,No,2,2
2024-11-24 03:08:46,21.231002,39.879202,Low,0.33,Walking,Clear,37,66,Started,Medium,Low,14,Dehydration,18-30,Pakistani,Walking,113,27,Yes,Theft,Positive,Experienced,6,1.82,Transport Delay,92,Yes,5,2
2024-03-31 21:07:15,21.387257,39.810415,Medium,1.16,Sa’i,Rainy,35,73,In Progress,Low,Low,45,Dehydration,31-50,Pakistani,Bus,119,29,No,Theft,Positive,First-Time,3,2.04,Religious Activity,52,Yes,2,3
2024-02-29 18:23:42,21.260243,39.95007,High,0.87,Tawaf,Rainy,43,70,Started,Medium,High,57,Fainting,18-30,Egyptian,Train,80,29,No,Theft,Negative,First-Time,7,0.87,Crowd Congestion,63,No,4,5
2024-07-25 19:04:51,21.251412,39.855308,Medium,0.49,Sa’i,Cloudy,41,67,Completed,Low,Medium,8,Normal,51-70,Other,Train,68,12,Yes,Security Breach,Negative,Experienced,10,1.48,Transport Delay,85,Yes,5,5
2024-01-11 11:49:15,21.314348,39.870745,Low,0.73,Resting,Rainy,40,60,Started,Medium,High,54,Heatstroke,18-30,Egyptian,Bus,117,27,No,Theft,Negative,First-Time,4,1.98,Transport Delay,23,Yes,3,3
2024-03-14 18:50:41,21.260174,39.924298,Low,0.54,Resting,Clear,35,78,Started,Low,High,60,Dehydration,18-30,Indian,Walking,91,18,Yes,Theft,Positive,First-Time,9,1.15,Religious Activity,94,Yes,1,1
2024-04-26 06:40:25,21.281847,39.803271,Medium,0.85,Tawaf,Clear,36,89,Started,Low,High,60,Dehydration,51-70,Indian,Bus,43,28,No,Theft,Positive,Experienced,9,2.16,Religious Activity,38,No,5,3
2024-08-28 10:34:02,21.33238,39.92572,Low,0.35,Sa’i,Clear,35,68,In Progress,Medium,Medium,60,Dehydration,18-30,Egyptian,Bus,85,19,No,Lost Item,Neutral,First-Time,1,2.01,Transport Delay,50,Yes,5,1
2024-03-29 05:02:58,21.250947,39.871899,Low,0.76,Walking,Clear,39,66,Completed,Medium,High,49,Dehydration,70+,Egyptian,Bus,18,11,No,Unruly Behavior,Negative,First-Time,2,1.74,Crowd Congestion,120,No,5,1
2024-04-26 21:51:03,21.330053,39.804127,High,0.6,Sa’i,Cloudy,41,64,In Progress,High,Low,18,Dehydration,31-50,Other,Car,80,6,Yes,Medical Emergency,Negative,Experienced,9,1.19,Medical Emergency,107,Yes,1,4
2024-12-24 03:01:18,21.329329,39.996484,High,0.65,Sa’i,Cloudy,43,87,Started,Medium,Low,17,Dehydration,51-70,Indian,Car,10,24,No,Medical Emergency,Neutral,Experienced,1,1.76,Crowd Congestion,46,Yes,3,4
2024-05-25 02:52:11,21.327313,39.85961,Medium,1.29,Walking,Cloudy,30,64,In Progress,Low,Low,39,Dehydration,31-50,Pakistani,Car,106,5,No,Lost Item,Negative,First-Time,2,1.98,Transport Delay,17,No,5,3
2024-12-01 06:36:14,21.305036,39.891617,Medium,1.11,Walking,Clear,38,69,In Progress,Medium,Low,45,Dehydration,51-70,Other,Car,97,12,No,Medical Emergency,Negative,First-Time,0,0.51,Transport Delay,16,No,3,1
2024-03-31 19:25:39,21.39903,39.823698,Medium,0.21,Tawaf,Rainy,31,76,Completed,Medium,Medium,25,Fainting,51-70,Other,Walking,22,8,Yes,Security Breach,Positive,Experienced,7,0.57,Transport Delay,113,No,1,1
2024-06-21 05:29:10,21.334197,39.818385,Low,1.11,Tawaf,Cloudy,45,64,In Progress,Medium,Medium,26,Injured,70+,Indian,Walking,86,30,No,Theft,Negative,Experienced,4,2.07,Religious Activity,104,Yes,4,1
2024-03-25 10:21:49,21.367464,39.900817,Low,0.94,Tawaf,Clear,38,88,Completed,Low,Medium,18,Dehydration,70+,Other,Bus,47,17,No,Medical Emergency,Positive,First-Time,5,0.84,Transport Delay,87,Yes,2,4
2024-04-08 21:05:32,21.38543,39.85784,Low,0.49,Walking,Clear,43,80,Completed,Low,Medium,20,Fainting,18-30,Pakistani,Car,50,5,No,Security Breach,Neutral,First-Time,8,1.41,Transport Delay,110,No,4,5
2024-05-27 23:18:08,21.265817,39.937659,Medium,0.82,Tawaf,Cloudy,39,86,Started,Low,Low,13,Heatstroke,51-70,Saudi,Train,4,8,Yes,Security Breach,Neutral,First-Time,3,1.12,Medical Emergency,22,No,2,3
2024-08-19 07:43:46,21.360993,39.999016,High,0.38,Resting,Rainy,42,72,Completed,Medium,High,36,Fainting,31-50,Indonesian,Train,6,20,No,Security Breach,Negative,First-Time,6,1.65,Transport Delay,116,No,3,2
2024-02-23 02:29:37,21.292509,39.898026,Low,0.93,Tawaf,Rainy,38,70,Started,Medium,Medium,20,Injured,51-70,Other,Bus,117,6,No,Theft,Negative,Experienced,4,1.76,Crowd Congestion,58,No,4,2
2024-03-18 07:16:00,21.35713,39.833285,High,0.75,Walking,Cloudy,35,62,Started,Low,Low,37,Fainting,51-70,Indonesian,Walking,17,27,No,Lost Item,Neutral,Experienced,10,1.8,Crowd Congestion,71,No,3,5
2024-10-29 00:34:16,21.276212,39.840147,Medium,1.31,Prayer,Clear,44,78,In Progress,High,Medium,16,Normal,70+,Saudi,Car,29,9,Yes,Medical Emergency,Negative,First-Time,0,0.5,Religious Activity,30,No,5,1
2024-08-27 21:30:05,21.343756,39.837965,Medium,0.92,Prayer,Rainy,30,88,Started,High,Medium,42,Heatstroke,18-30,Egyptian,Train,74,7,Yes,Unruly Behavior,Negative,First-Time,5,1.68,Medical Emergency,113,Yes,1,2
2024-06-10 09:35:40,21.344071,39.946487,Low,0.69,Prayer,Cloudy,44,86,Started,High,Low,18,Injured,31-50,Saudi,Walking,23,22,No,Security Breach,Neutral,First-Time,7,1.82,Transport Delay,105,No,5,4
2024-02-12 03:47:13,21.328525,39.880276,Low,1.39,Sa’i,Clear,31,70,Completed,High,Low,14,Normal,31-50,Pakistani,Car,114,8,Yes,Lost Item,Negative,Experienced,1,1.19,Religious Activity,17,Yes,4,3
2024-05-06 14:17:33,21.395249,39.831954,Medium,1.47,Resting,Clear,32,82,Completed,Medium,High,58,Dehydration,51-70,Saudi,Car,58,13,No,Lost Item,Positive,Experienced,2,0.81,Religious Activity,112,Yes,4,1
2024-10-11 16:23:21,21.290002,39.902,Medium,1.31,Sa’i,Cloudy,42,85,Completed,Medium,Low,57,Heatstroke,18-30,Indonesian,Bus,100,30,Yes,Unruly Behavior,Positive,Experienced,2,2.22,Medical Emergency,22,Yes,3,4
2024-03-26 07:55:39,21.211564,39.835863,Medium,0.84,Sa’i,Cloudy,36,79,Completed,Medium,High,39,Normal,18-30,Egyptian,Walking,50,10,No,Unruly Behavior,Positive,Experienced,0,1.33,Transport Delay,69,Yes,3,1
2024-10-09 16:37:32,21.325122,39.880557,Low,0.64,Sa’i,Cloudy,33,71,Completed,Low,Low,28,Dehydration,31-50,Indian,Bus,45,28,Yes,Unruly Behavior,Positive,Experienced,1,1.57,Religious Activity,78,No,4,3
2024-03-07 10:07:25,21.222147,39.80922,High,0.82,Tawaf,Rainy,36,65,Started,High,Low,42,Fainting,51-70,Saudi,Bus,107,25,Yes,Medical Emergency,Neutral,First-Time,10,0.53,Crowd Congestion,37,No,3,2
2024-09-06 23:32:23,21.205808,39.844523,Medium,0.83,Sa’i,Clear,33,90,Started,High,Low,1,Heatstroke,31-50,Indian,Walking,46,20,No,Unruly Behavior,Positive,First-Time,1,2.27,Crowd Congestion,81,No,5,5
2024-04-06 05:54:18,21.265362,39.991817,Medium,0.87,Walking,Clear,34,83,In Progress,Low,Medium,60,Heatstroke,51-70,Indonesian,Train,41,26,Yes,Theft,Positive,First-Time,3,2.17,Religious Activity,64,Yes,1,2
2024-07-22 04:03:37,21.398818,39.836025,High,0.4,Tawaf,Rainy,32,88,In Progress,High,Medium,12,Heatstroke,51-70,Other,Bus,44,8,No,Security Breach,Neutral,Experienced,9,1.98,Transport Delay,105,Yes,1,2
2024-06-24 01:02:16,21.242447,39.937254,Low,1.12,Walking,Cloudy,44,60,Completed,Medium,Low,47,Heatstroke,18-30,Indian,Car,10,22,Yes,Theft,Positive,First-Time,5,1.29,Medical Emergency,32,No,1,1
2024-07-31 22:01:14,21.345883,39.977112,High,1.06,Tawaf,Cloudy,43,60,In Progress,Low,Medium,39,Heatstroke,18-30,Indian,Car,95,10,No,Unruly Behavior,Positive,First-Time,5,2.11,Crowd Congestion,19,No,4,2
2024-06-18 08:18:12,21.250368,39.832547,Low,0.65,Resting,Cloudy,32,64,In Progress,Medium,Medium,22,Normal,31-50,Indonesian,Car,64,26,No,Theft,Neutral,First-Time,6,1.03,Medical Emergency,115,No,4,2
2024-09-01 13:54:12,21.238744,39.896331,Medium,1.24,Resting,Cloudy,32,85,In Progress,Medium,High,41,Heatstroke,31-50,Other,Walking,102,26,No,Lost Item,Neutral,Experienced,7,1.37,Religious Activity,74,Yes,3,2
2024-06-10 15:42:44,21.325704,39.84625,Medium,0.78,Sa’i,Clear,33,74,Completed,Low,Low,18,Dehydration,51-70,Egyptian,Bus,57,25,No,Medical Emergency,Negative,First-Time,6,1.07,Religious Activity,26,No,5,5
2024-03-17 07:51:00,21.205993,39.951998,Low,0.38,Walking,Rainy,32,68,In Progress,Medium,Medium,39,Normal,18-30,Indian,Train,84,14,No,Theft,Positive,Experienced,3,0.56,Crowd Congestion,18,No,3,1
2024-07-20 16:10:08,21.283559,39.903329,High,1.47,Walking,Clear,44,87,In Progress,High,Low,19,Normal,51-70,Egyptian,Train,72,21,Yes,Unruly Behavior,Positive,Experienced,5,1.64,Transport Delay,88,Yes,5,3
2024-06-24 23:19:45,21.237631,39.930765,Medium,0.44,Sa’i,Clear,33,86,Completed,Low,Medium,28,Normal,31-50,Pakistani,Car,102,25,No,Security Breach,Positive,First-Time,7,1.79,Medical Emergency,46,Yes,4,2
2024-10-12 14:38:37,21.225823,39.875528,High,1.45,Prayer,Rainy,42,71,Started,High,High,43,Dehydration,31-50,Other,Car,101,22,No,Medical Emergency,Positive,First-Time,8,0.52,Crowd Congestion,66,No,3,1
2024-12-08 07:12:06,21.263688,39.832216,Low,0.57,Walking,Clear,33,64,Started,Low,Medium,50,Injured,51-70,Indonesian,Train,49,28,No,Lost Item,Negative,First-Time,4,1.06,Religious Activity,60,No,5,4
2024-10-19 22:09:30,21.37413,39.939912,Low,0.71,Walking,Cloudy,35,61,Started,High,High,15,Fainting,18-30,Pakistani,Bus,74,10,Yes,Unruly Behavior,Positive,First-Time,3,0.9,Medical Emergency,78,No,1,1
2024-07-03 07:25:33,21.201153,39.939388,Low,0.36,Resting,Clear,30,86,Completed,Medium,High,27,Normal,18-30,Saudi,Car,16,14,Yes,Security Breach,Positive,First-Time,8,1.24,Religious Activity,34,No,2,3
2024-03-26 22:22:40,21.205311,39.96422,Low,1.28,Walking,Cloudy,35,70,Completed,Low,Low,44,Heatstroke,70+,Pakistani,Walking,37,7,Yes,Theft,Positive,Experienced,10,1.81,Medical Emergency,112,No,2,1
2024-05-13 06:33:27,21.379379,39.953226,High,0.5,Tawaf,Clear,30,62,In Progress,Low,Medium,52,Fainting,31-50,Egyptian,Car,10,24,No,Lost Item,Negative,Experienced,1,1.85,Religious Activity,118,Yes,3,2
2024-03-30 13:56:44,21.202263,39.993042,High,0.54,Sa’i,Rainy,41,65,Completed,Medium,High,59,Normal,51-70,Other,Train,83,18,Yes,Security Breach,Positive,Experienced,7,2.41,Crowd Congestion,107,No,3,3
2024-10-26 05:22:40,21.357824,39.814323,Low,1.35,Walking,Rainy,30,62,Started,Low,High,58,Normal,31-50,Indian,Walking,113,13,Yes,Theft,Positive,Experienced,3,0.55,Medical Emergency,110,No,2,1
2024-12-13 20:23:06,21.233171,39.808264,High,0.79,Sa’i,Clear,44,69,In Progress,Low,High,40,Normal,18-30,Indonesian,Walking,94,5,No,Unruly Behavior,Neutral,First-Time,2,1.06,Religious Activity,60,Yes,3,4
2024-03-02 14:23:33,21.280558,39.982512,High,0.87,Sa’i,Clear,45,77,Completed,Low,Low,19,Heatstroke,31-50,Indian,Car,21,29,No,Theft,Negative,First-Time,5,1.13,Crowd Congestion,114,No,5,3
2024-05-17 04:03:53,21.23991,39.854871,High,1.45,Resting,Rainy,32,81,Started,Low,Low,29,Normal,70+,Other,Bus,99,13,No,Security Breach,Negative,First-Time,1,1.51,Crowd Congestion,112,No,2,3
2024-11-13 23:10:59,21.352256,39.959786,Low,0.43,Tawaf,Cloudy,37,77,In Progress,Low,Low,15,Injured,70+,Indonesian,Car,31,8,No,Lost Item,Negative,Experienced,7,1.61,Medical Emergency,109,Yes,2,5
2024-08-10 08:12:24,21.270725,39.973279,Low,1.07,Resting,Clear,40,81,In Progress,Medium,High,15,Dehydration,18-30,Other,Train,41,19,No,Lost Item,Positive,Experienced,0,2.05,Medical Emergency,17,Yes,2,5
2024-12-13 16:51:36,21.311812,39.967782,Medium,1.42,Prayer,Cloudy,31,85,In Progress,Low,Medium,49,Heatstroke,31-50,Indonesian,Train,40,5,No,Unruly Behavior,Neutral,Experienced,3,0.71,Medical Emergency,57,Yes,2,3
2024-11-16 18:34:22,21.232592,39.825528,Low,1.27,Resting,Clear,34,76,Completed,High,Medium,59,Fainting,70+,Saudi,Walking,81,26,No,Medical Emergency,Negative,First-Time,2,2.16,Crowd Congestion,43,No,1,1
2024-12-22 00:13:34,21.287923,39.915722,Low,1.04,Prayer,Clear,32,66,In Progress,Low,High,38,Dehydration,18-30,Egyptian,Train,20,11,No,Lost Item,Negative,Experienced,3,1.82,Medical Emergency,50,No,4,4
2024-09-23 11:14:09,21.381526,39.808461,High,1.32,Tawaf,Rainy,35,85,Completed,Medium,Low,54,Injured,70+,Pakistani,Car,90,25,Yes,Theft,Positive,First-Time,3,0.63,Medical Emergency,36,Yes,1,3
2024-01-18 22:27:35,21.283734,39.85753,Low,0.81,Tawaf,Cloudy,40,65,Started,Medium,Low,30,Heatstroke,18-30,Indonesian,Bus,16,23,No,Unruly Behavior,Positive,Experienced,7,2.0,Religious Activity,85,No,1,3
2024-10-27 05:22:09,21.256938,39.868602,High,1.44,Resting,Rainy,33,61,Started,High,Low,54,Heatstroke,51-70,Other,Car,15,30,Yes,Unruly Behavior,Negative,Experienced,6,1.3,Transport Delay,88,No,5,3
2024-04-05 15:07:17,21.350027,39.877262,Low,1.25,Prayer,Cloudy,31,69,In Progress,High,Medium,40,Injured,18-30,Egyptian,Bus,83,5,No,Theft,Negative,Experienced,4,2.29,Medical Emergency,37,No,2,4
2024-01-01 04:12:43,21.277979,39.821693,Low,1.01,Walking,Clear,30,84,In Progress,High,High,36,Injured,51-70,Pakistani,Car,44,29,No,Theft,Positive,First-Time,7,2.19,Medical Emergency,40,Yes,5,1
2024-03-29 16:28:20,21.256679,39.955499,High,1.24,Prayer,Cloudy,37,60,In Progress,Medium,High,47,Normal,31-50,Saudi,Bus,18,5,No,Lost Item,Negative,Experienced,2,0.74,Crowd Congestion,104,Yes,5,2
2024-09-03 18:49:42,21.20517,39.956286,Low,1.03,Tawaf,Clear,34,69,Completed,Low,Medium,40,Normal,31-50,Egyptian,Walking,70,6,No,Security Breach,Neutral,First-Time,4,0.53,Religious Activity,61,Yes,5,3
2024-05-24 19:48:56,21.248367,39.905739,High,0.88,Prayer,Clear,43,83,Completed,Medium,High,40,Heatstroke,18-30,Indonesian,Car,74,14,Yes,Theft,Negative,First-Time,7,0.83,Medical Emergency,33,No,3,3
2024-05-03 13:16:19,21.39132,39.815478,Medium,0.89,Resting,Cloudy,35,78,Started,Medium,Low,40,Normal,18-30,Indonesian,Car,100,13,Yes,Theft,Positive,Experienced,7,1.38,Medical Emergency,51,No,5,5
2024-08-27 12:46:45,21.258427,39.84727,Medium,1.21,Resting,Rainy,36,71,Started,Medium,Medium,9,Normal,31-50,Indian,Walking,11,24,No,Theft,Positive,First-Time,4,1.96,Medical Emergency,55,No,3,2
2024-01-22 22:49:28,21.246214,39.948492,Low,0.9,Prayer,Cloudy,44,79,Completed,Low,Low,43,Injured,70+,Pakistani,Car,90,15,No,Medical Emergency,Positive,Experienced,6,1.76,Crowd Congestion,51,Yes,4,3
2024-03-04 11:00:38,21.36031,39.990084,Low,0.7,Walking,Cloudy,39,77,Started,Medium,Medium,33,Dehydration,51-70,Other,Walking,46,28,No,Theft,Negative,Experienced,9,1.98,Transport Delay,15,Yes,4,2
2024-08-07 09:19:22,21.329135,39.995381,Medium,1.2,Resting,Clear,38,73,Completed,Medium,Medium,26,Heatstroke,18-30,Other,Walking,111,20,No,Medical Emergency,Neutral,First-Time,3,0.76,Transport Delay,35,Yes,2,4
2024-01-29 06:50:27,21.262236,39.920903,Low,0.48,Resting,Cloudy,41,89,Started,Low,High,53,Dehydration,70+,Other,Bus,37,13,No,Security Breach,Positive,First-Time,7,0.93,Crowd Congestion,43,Yes,3,4
2024-10-11 01:46:09,21.291379,39.80784,Medium,0.81,Sa’i,Rainy,43,65,Completed,Medium,Low,49,Injured,51-70,Other,Bus,108,29,No,Lost Item,Neutral,Experienced,9,0.57,Medical Emergency,14,No,4,1
2024-05-05 08:38:19,21.237082,39.824486,High,0.79,Resting,Clear,32,67,In Progress,Low,High,32,Heatstroke,70+,Egyptian,Bus,101,30,Yes,Lost Item,Neutral,First-Time,4,2.45,Crowd Congestion,31,Yes,4,2
2024-06-20 06:21:51,21.384641,39.870723,Medium,1.04,Prayer,Clear,33,64,Completed,Medium,Low,49,Injured,31-50,Indian,Bus,7,22,Yes,Security Breach,Positive,First-Time,9,1.66,Transport Delay,49,No,4,2
2024-01-03 23:29:04,21.201779,39.905498,Medium,1.44,Sa’i,Cloudy,35,89,Started,Medium,High,14,Heatstroke,70+,Pakistani,Bus,65,8,No,Medical Emergency,Positive,First-Time,10,2.13,Transport Delay,76,Yes,3,3
2024-05-06 04:44:38,21.283209,39.943781,Medium,0.62,Resting,Clear,43,62,Started,Medium,High,16,Fainting,18-30,Saudi,Bus,104,21,No,Security Breach,Positive,First-Time,8,1.12,Crowd Congestion,119,No,1,3
2024-10-27 17:49:00,21.347767,39.848401,Medium,0.2,Tawaf,Rainy,42,82,Completed,Medium,High,57,Normal,31-50,Saudi,Car,77,21,Yes,Lost Item,Negative,Experienced,8,1.93,Transport Delay,84,No,1,5
2024-10-17 21:53:05,21.297455,39.932989,Low,1.4,Prayer,Cloudy,38,70,Completed,High,Low,33,Dehydration,18-30,Saudi,Car,32,12,Yes,Unruly Behavior,Negative,Experienced,10,1.58,Religious Activity,31,Yes,5,1
2024-05-06 06:50:33,21.209872,39.927892,High,1.27,Resting,Rainy,37,74,In Progress,Medium,High,37,Normal,18-30,Indian,Train,72,10,Yes,Medical Emergency,Negative,Experienced,9,1.55,Religious Activity,40,Yes,3,1
2024-11-05 00:07:20,21.258128,39.882038,Medium,0.56,Tawaf,Cloudy,36,74,In Progress,High,Low,53,Heatstroke,70+,Egyptian,Train,117,8,No,Lost Item,Neutral,Experienced,6,1.28,Transport Delay,48,No,5,1
2024-11-15 16:13:17,21.341009,39.88891,High,0.98,Tawaf,Rainy,37,88,Completed,High,High,34,Normal,51-70,Egyptian,Walking,46,26,Yes,Unruly Behavior,Neutral,Experienced,0,2.06,Crowd Congestion,67,No,1,4
2024-08-03 15:34:13,21.300872,39.931205,Low,0.63,Resting,Cloudy,41,68,Started,Low,Low,36,Injured,18-30,Indian,Walking,107,16,Yes,Theft,Positive,Experienced,7,2.02,Transport Delay,18,No,5,2
2024-11-01 14:46:40,21.299729,39.896692,Low,1.05,Tawaf,Cloudy,40,66,Started,Low,Low,5,Normal,70+,Other,Train,80,15,No,Medical Emergency,Negative,Experienced,9,0.89,Transport Delay,119,Yes,5,2
2024-09-16 08:07:51,21.398454,39.89526,Low,1.14,Walking,Rainy,40,85,Completed,High,Low,37,Fainting,51-70,Indian,Train,105,30,No,Theft,Neutral,Experienced,6,0.87,Medical Emergency,65,No,4,2
2024-05-26 10:33:03,21.315544,39.835,High,0.23,Tawaf,Cloudy,38,86,Completed,Medium,High,41,Normal,18-30,Pakistani,Train,26,9,No,Security Breach,Negative,Experienced,6,2.25,Crowd Congestion,25,No,3,1
2024-10-17 13:00:15,21.390923,39.931413,Low,0.53,Walking,Rainy,38,87,Started,Low,Low,31,Normal,51-70,Indonesian,Train,4,30,Yes,Lost Item,Positive,Experienced,0,1.04,Medical Emergency,117,Yes,4,1
2024-04-19 03:12:01,21.385044,39.862753,High,1.45,Sa’i,Rainy,40,62,Completed,Low,Low,33,Heatstroke,70+,Other,Walking,118,9,No,Unruly Behavior,Negative,Experienced,5,1.44,Religious Activity,16,Yes,3,2
2024-05-13 18:21:13,21.230726,39.893743,Low,0.68,Resting,Cloudy,35,77,Started,High,Medium,49,Dehydration,70+,Pakistani,Car,64,24,No,Medical Emergency,Neutral,First-Time,4,0.78,Medical Emergency,120,Yes,4,3
2024-07-30 18:54:37,21.342236,39.894253,Low,0.74,Tawaf,Rainy,32,74,Completed,High,Medium,31,Dehydration,70+,Saudi,Bus,114,29,Yes,Lost Item,Neutral,Experienced,4,0.78,Religious Activity,57,Yes,4,5
2024-08-25 08:23:51,21.323741,39.898226,Low,0.46,Resting,Clear,44,79,In Progress,Medium,High,21,Normal,70+,Indonesian,Car,120,27,No,Unruly Behavior,Positive,Experienced,2,2.41,Crowd Congestion,44,Yes,3,5
2024-06-10 03:45:40,21.36463,39.969492,Low,1.15,Sa’i,Rainy,42,83,Completed,Medium,Low,44,Injured,31-50,Indonesian,Bus,63,28,No,Theft,Positive,Experienced,10,1.62,Crowd Congestion,105,Yes,3,1
2024-09-06 09:51:48,21.334416,39.997278,Low,1.08,Prayer,Cloudy,42,71,Started,High,Medium,47,Heatstroke,51-70,Egyptian,Bus,103,19,Yes,Unruly Behavior,Positive,First-Time,3,1.8,Medical Emergency,21,No,4,3
2024-09-06 16:49:51,21.225581,39.888684,High,1.12,Resting,Clear,38,88,In Progress,Medium,Low,34,Normal,70+,Indonesian,Bus,73,22,Yes,Lost Item,Neutral,Experienced,6,1.46,Crowd Congestion,98,No,1,5
2024-09-02 10:05:59,21.329706,39.93557,Medium,1.37,Walking,Rainy,38,67,Completed,Low,High,9,Fainting,18-30,Indonesian,Car,50,18,No,Lost Item,Positive,First-Time,2,1.99,Crowd Congestion,29,No,4,4
2024-11-21 12:19:49,21.32589,39.923135,Medium,0.8,Resting,Rainy,39,82,Started,High,Low,35,Injured,51-70,Saudi,Walking,50,27,No,Medical Emergency,Positive,First-Time,8,0.7,Transport Delay,26,No,5,1
2024-09-05 23:13:46,21.262898,39.989782,High,0.34,Resting,Clear,39,71,In Progress,Low,Low,1,Normal,51-70,Egyptian,Car,36,20,Yes,Security Breach,Neutral,Experienced,10,0.83,Crowd Congestion,24,No,5,3
2024-11-01 19:45:28,21.30977,39.978089,Medium,0.98,Resting,Cloudy,44,82,Started,Low,Medium,27,Heatstroke,70+,Egyptian,Walking,110,27,No,Medical Emergency,Positive,First-Time,5,1.56,Religious Activity,81,Yes,1,3
2024-08-10 20:59:49,21.399485,39.967032,Low,0.47,Tawaf,Rainy,41,65,In Progress,Low,High,57,Injured,51-70,Saudi,Bus,50,29,Yes,Unruly Behavior,Neutral,Experienced,1,1.2,Transport Delay,18,No,5,1
2024-08-22 23:53:27,21.272711,39.960929,Low,0.67,Tawaf,Rainy,36,88,Started,Low,High,26,Normal,70+,Indian,Car,82,14,Yes,Theft,Negative,First-Time,9,1.74,Transport Delay,45,Yes,3,5
2024-11-03 21:23:10,21.354487,39.823576,Low,0.89,Tawaf,Rainy,39,85,In Progress,Medium,Low,7,Injured,70+,Pakistani,Train,50,18,No,Lost Item,Neutral,Experienced,1,1.97,Religious Activity,72,No,4,2
2024-09-08 00:00:34,21.273815,39.948595,Low,0.77,Walking,Cloudy,44,69,Completed,High,Low,56,Normal,51-70,Pakistani,Bus,102,8,Yes,Lost Item,Negative,First-Time,1,1.97,Religious Activity,65,No,3,5
2024-06-11 23:26:28,21.303398,39.961595,Low,0.86,Tawaf,Rainy,36,80,Completed,High,Medium,49,Normal,70+,Other,Train,80,15,Yes,Theft,Neutral,Experienced,3,1.53,Crowd Congestion,94,No,3,4
2024-06-01 03:34:08,21.39964,39.815323,Medium,0.89,Tawaf,Cloudy,41,62,Completed,High,Low,20,Heatstroke,18-30,Indonesian,Walking,4,10,Yes,Security Breach,Neutral,First-Time,10,0.65,Transport Delay,21,No,2,4
2024-04-06 18:32:32,21.254371,39.83617,High,0.5,Prayer,Cloudy,44,84,Started,Medium,Medium,57,Normal,70+,Pakistani,Train,84,30,No,Theft,Neutral,Experienced,7,1.2,Transport Delay,45,Yes,1,2
2024-10-20 05:07:05,21.281856,39.854246,High,0.84,Walking,Rainy,36,65,In Progress,High,High,44,Normal,70+,Indian,Walking,73,15,No,Medical Emergency,Neutral,Experienced,8,0.61,Transport Delay,56,No,5,4
2024-06-25 16:22:28,21.237344,39.962864,High,0.34,Tawaf,Clear,40,62,Started,Medium,Medium,28,Dehydration,51-70,Other,Walking,13,12,No,Lost Item,Positive,Experienced,1,1.99,Medical Emergency,75,No,2,2
2024-01-09 03:37:30,21.351651,39.921097,High,1.12,Resting,Rainy,31,72,Started,Medium,Low,52,Fainting,18-30,Pakistani,Car,78,29,Yes,Theft,Negative,Experienced,5,1.19,Crowd Congestion,10,Yes,3,2
2024-02-28 07:35:18,21.384347,39.998014,Low,1.09,Prayer,Cloudy,38,64,Started,High,Low,28,Dehydration,51-70,Other,Train,25,18,No,Security Breach,Negative,First-Time,6,1.34,Medical Emergency,101,No,1,4
2024-10-30 08:11:15,21.272972,39.838774,Medium,0.95,Prayer,Rainy,39,81,Started,Low,High,50,Injured,18-30,Indonesian,Train,111,9,Yes,Unruly Behavior,Neutral,Experienced,2,2.39,Medical Emergency,39,Yes,5,3
2024-02-15 13:47:39,21.258619,39.85091,High,0.44,Prayer,Cloudy,40,90,In Progress,High,Low,37,Normal,70+,Indian,Train,43,14,Yes,Unruly Behavior,Negative,Experienced,5,1.86,Religious Activity,33,Yes,1,2
2024-09-25 05:20:33,21.347229,39.981403,Medium,0.87,Prayer,Clear,38,68,Started,Low,High,15,Heatstroke,31-50,Other,Train,40,11,No,Medical Emergency,Neutral,Experienced,6,1.02,Religious Activity,118,Yes,2,1
